tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,favorite_count,retweet_count,tweet_length,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,dogscription
822462944365645825,NaN,NaN,2017-01-20 11:17:01,iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14,10,Gabe,30468,16120,136,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese dog,0.00894488,True,pupper
822244816520155136,NaN,NaN,2017-01-19 20:50:15,iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11,10,,37449,10822,95,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic fox,0.0716476,False,
821886076407029760,NaN,NaN,2017-01-18 21:04:45,iPhone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13,10,Jimison,12144,2570,53,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,golden retriever,0.26623800000000003,True,cocker spaniel,0.223325,True,Irish setter,0.151631,True,
821765923262631936,NaN,NaN,2017-01-18 13:07:18,iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13,10,Duchess,9009,1826,82,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,golden retriever,0.980071,True,Labrador retriever,0.00875751,True,Saluki,0.00180595,True,doggo
821522889702862852,NaN,NaN,2017-01-17 21:01:34,iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13,10,Harlso,8580,1940,117,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,Doberman,0.7635390000000001,True,black-and-tan coonhound,0.136602,True,miniature pinscher,0.08765389999999999,True,
821407182352777218,NaN,NaN,2017-01-17 13:21:47,iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,https://twitter.com/dog_rates/status/821407182352777218/video/1,14,10,Sundance,12598,4786,114,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,Irish setter,0.5054960000000001,True,vizsla,0.168747,True,Chesapeake Bay retriever,0.111311,True,doggo
821149554670182400,NaN,NaN,2017-01-16 20:18:04,iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://twitter.com/dog_rates/status/821149554670182400/video/1,12,10,Luca,9332,2210,62,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,German shepherd,0.515933,True,malinois,0.203651,True,Irish setter,0.0910551,True,
821107785811234820,NaN,NaN,2017-01-16 17:32:06,iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11,10,,10263,2339,130,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,Pomeranian,0.85659,True,papillon,0.0385365,True,Yorkshire terrier,0.0331458,True,doggo
821044531881721856,NaN,NaN,2017-01-16 13:20:45,iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12,10,Flash,13547,2517,125,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old English sheepdog,0.14802,True,Airedale,0.133534,True,Tibetan mastiff,0.120903,True,
820749716845686786,NaN,NaN,2017-01-15 17:49:15,iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13,10,Sunny,33763,10917,108,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,golden retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador retriever,0.0239436,True,
820314633777061888,NaN,NaN,2017-01-14 13:00:24,iPhone,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE","https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14,10,,3571,625,138,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,Gordon setter,0.940724,True,black-and-tan coonhound,0.0420412,True,Rottweiler,0.00941743,True,
819952236453363712,NaN,NaN,2017-01-13 13:00:21,iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13,10,Oliver,5694,1304,139,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American Staffordshire terrier,0.925505,True,Staffordshire bullterrier,0.0362215,True,Italian greyhound,0.020411900000000004,True,puppo
819711362133872643,NaN,NaN,2017-01-12 21:03:12,iPhone,This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11,10,Howie,14422,3454,54,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,acorn squash,0.8487040000000001,False,toilet seat,0.0443484,False,toy poodle,0.0220094,True,
819588359383371776,NaN,NaN,2017-01-12 12:54:26,iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,Jazzy,10235,2165,111,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan,0.5479350000000001,True,basenji,0.116442,True,Shetland sheepdog,0.101681,True,
819347104292290561,NaN,NaN,2017-01-11 20:55:47,iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12,10,Anna,7738,1327,121,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler,0.909106,True,black-and-tan coonhound,0.0441198,True,Doberman,0.0318349,True,
819227688460238848,NaN,NaN,2017-01-11 13:01:16,iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,Finn,24738,7358,103,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border terrier,0.4824520000000001,True,German shepherd,0.181082,True,Norwegian elkhound,0.0652566,True,
819004803107983360,NaN,NaN,2017-01-10 22:15:36,iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo,92509,40344,83,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard poodle,0.351308,True,toy poodle,0.271929,True,Tibetan terrier,0.0947592,True,doggo
818627210458333184,NaN,NaN,2017-01-09 21:15:10,iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,23785,8201,70,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador retriever,0.384188,True,beagle,0.255917,True,grocery store,0.0797995,False,
818614493328580609,NaN,NaN,2017-01-09 20:24:38,iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,Bear,10573,2843,99,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,0.450722,True,Border terrier,0.204177,True,beagle,0.092774,True,
818536468981415936,NaN,NaN,2017-01-09 15:14:36,iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom,11695,2730,127,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,swing,0.999403,False,Welsh springer spaniel,6.229489999999999e-05,True,bow,3.04619e-05,False,
818259473185828864,NaN,NaN,2017-01-08 20:53:55,iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence,11816,2522,96,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,miniature schnauzer,0.367368,True,toy poodle,0.112479,True,standard schnauzer,0.095434,True,
818145370475810820,NaN,NaN,2017-01-08 13:20:31,iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn,13167,2867,82,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden retriever,0.621931,True,Labrador retriever,0.364997,True,redbone,0.00397148,True,
817827839487737858,NaN,NaN,2017-01-07 16:18:46,iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy,55618,29904,116,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker spaniel,0.387608,True,golden retriever,0.264844,True,Pekinese,0.122123,True,
817777686764523521,NaN,NaN,2017-01-07 12:59:28,iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,Dido,11467,2944,140,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated retriever,0.733256,True,flat-coated retriever,0.214145,True,Irish water spaniel,0.029769,True,doggo pupper
817536400337801217,NaN,NaN,2017-01-06 21:00:41,iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene,12647,3343,143,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug,0.971358,True,French bulldog,0.0285185,True,Boston bull,8.596979999999999e-05,True,
817423860136083457,NaN,NaN,2017-01-06 13:33:29,iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken,36696,16502,56,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,ice bear,0.3362,False,Samoyed,0.201358,True,Eskimo dog,0.186789,True,
817415592588222464,NaN,NaN,2017-01-06 13:00:38,iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel,6028,1061,140,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163,True,black-and-tan coonhound,0.0973859,True,miniature pinscher,0.0859928,True,
817171292965273600,NaN,NaN,2017-01-05 20:49:53,iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow,9364,2213,103,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden retriever,0.295483,True,Irish setter,0.144431,True,Chesapeake Bay retriever,0.07787899999999999,True,
817120970343411712,NaN,NaN,2017-01-05 17:29:55,iPhone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,,13059,2891,54,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,True,Afghan hound,0.229352,True,golden retriever,0.15713,True,
817056546584727552,NaN,NaN,2017-01-05 13:13:55,iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe,9198,1820,107,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,kelpie,0.8644149999999999,True,French bulldog,0.0974556,True,German shepherd,0.00852587,True,
816816676327063552,NaN,NaN,2017-01-04 21:20:46,iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber,10722,2243,91,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,malamute,0.668164,True,Pembroke,0.105033,True,Siberian husky,0.077875,True,
816697700272001025,NaN,NaN,2017-01-04 13:27:59,iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky,10516,2435,99,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese dog,0.047607800000000006,True,
816336735214911488,NaN,NaN,2017-01-03 13:33:39,iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,9229,2156,86,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador retriever,0.91933,True,kuvasz,0.0494795,True,golden retriever,0.0119342,True,
816091915477250048,NaN,NaN,2017-01-02 21:20:49,iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet,9583,2375,91,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345,True,Samoyed,0.00739748,True,papillon,0.0060165,True,
815990720817401858,NaN,NaN,2017-01-02 14:38:42,iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,5362,1148,139,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,0.428756,True,miniature pinscher,0.103912,True,Staffordshire bullterrier,0.0889587,True,
815966073409433600,NaN,NaN,2017-01-02 13:00:46,iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,,24102,9381,57,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan mastiff,0.506312,True,Tibetan terrier,0.29569,True,otterhound,0.0362507,True,pupper
815736392542261248,NaN,NaN,2017-01-01 21:48:06,iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,10565,2504,94,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,collie,0.146351,True,
815639385530101762,NaN,NaN,2017-01-01 15:22:38,iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,8820,1814,100,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German shepherd,0.8179529999999999,True,Norwegian elkhound,0.140007,True,malinois,0.0248209,True,
814986499976527872,NaN,NaN,2016-12-30 20:08:17,iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,8207,1427,93,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,dalmatian,0.999828,True,boxer,6.78061e-05,True,American Staffordshire terrier,3.42436e-05,True,pupper
814638523311648768,NaN,NaN,2016-12-29 21:05:33,iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,12115,2991,86,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,golden retriever,0.650814,True,kuvasz,0.053281,True,cocker spaniel,0.035439599999999995,True,
814530161257443328,NaN,NaN,2016-12-29 13:54:58,iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,9304,2047,112,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,miniature poodle,0.626913,True,toy poodle,0.26558200000000004,True,soft-coated wheaten terrier,0.0416142,True,
814153002265309185,NaN,NaN,2016-12-28 12:56:16,iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,30910,9596,109,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,golden retriever,0.490068,True,Labrador retriever,0.291956,True,chow,0.07247469999999999,True,
813910438903693312,NaN,NaN,2016-12-27 20:52:25,iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,9980,2081,93,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian husky,0.6993550000000001,True,Eskimo dog,0.256433,True,Norwegian elkhound,0.0131888,True,doggo
813812741911748608,NaN,NaN,2016-12-27 14:24:12,iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,39050,15466,139,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French bulldog,0.709146,True,Boston bull,0.247621,True,boxer,0.0188551,True,
813800681631023104,NaN,NaN,2016-12-27 13:36:16,iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,8970,1946,66,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,malamute,0.501159,True,Siberian husky,0.228792,True,Eskimo dog,0.200388,True,
813217897535406080,NaN,NaN,2016-12-25 23:00:30,iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,20086,8055,68,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West Highland white terrier,0.0356671,True,
813202720496779264,NaN,NaN,2016-12-25 22:00:11,iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,,9866,1985,112,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,cocker spaniel,0.701852,True,golden retriever,0.120345,True,Labrador retriever,0.0363202,True,doggo
813187593374461952,NaN,NaN,2016-12-25 21:00:05,iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,,21318,4821,107,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,golden retriever,0.888181,True,Labrador retriever,0.0423119,True,Saluki,0.00970173,True,
813172488309972993,NaN,NaN,2016-12-25 20:00:03,iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor,10032,2112,75,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,doormat,0.954844,False,golden retriever,0.0261931,True,cocker spaniel,0.00438598,True,
813157409116065792,NaN,NaN,2016-12-25 19:00:08,iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,Layla,8330,2451,112,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Siamese cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True,
813142292504645637,NaN,NaN,2016-12-25 18:00:04,iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,10,,9047,2604,84,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,beagle,0.848735,True,Ibizan hound,0.0446025,True,Italian greyhound,0.0186108,True,
813127251579564032,NaN,NaN,2016-12-25 17:00:18,iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,10,,12755,3452,89,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian elkhound,0.432416,True,whippet,0.374223,True,Siberian husky,0.032462599999999994,True,doggo
813112105746448384,NaN,NaN,2016-12-25 16:00:07,iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby,11116,3046,100,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,dingo,0.287369,False,Pembroke,0.140682,True,basenji,0.0908189,True,
813096984823349248,NaN,NaN,2016-12-25 15:00:02,iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,11313,3983,74,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great Dane,0.128056,True,Boston bull,0.117003,True,kelpie,0.08696430000000001,True,doggo
813081950185472002,NaN,NaN,2016-12-25 14:00:17,iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,Baron,10613,3055,112,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman,0.909951,True,kelpie,0.0426494,True,miniature pinscher,0.0230041,True,
813066809284972545,NaN,NaN,2016-12-25 13:00:08,iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,8556,2148,115,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,toy terrier,0.7764,True,Pembroke,0.115034,True,basenji,0.048873,True,
813051746834595840,NaN,NaN,2016-12-25 12:00:16,iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,Bauer,22524,8102,90,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,golden retriever,0.914804,True,Labrador retriever,0.08355,True,kuvasz,0.000453224,True,
